cluster,gene,rank,score,method,direction
clusterOne,AC099522.2,2206,0.710413142514749,Pearson,max
clusterOne,ZNF367,2207,0.710413142514749,Pearson,max
clusterOne,LINC01772,2208,0.710413142514749,Pearson,max
clusterOne,AC005332.7,2209,0.710413142514749,Pearson,max
clusterOne,HIGD1A,2210,0.710413142514749,Pearson,max
clusterOne,SPTY2D1OS,2211,0.710413142514749,Pearson,max
clusterOne,CARMIL3,2212,0.710413142514749,Pearson,max
clusterOne,CCNG2,2213,0.710413142514749,Pearson,max
clusterOne,THTPA,2214,0.710413142514749,Pearson,max
clusterOne,AC092428.1,2215,0.710413142514749,Pearson,max
clusterOne,Z94721.1,2216,0.710413142514749,Pearson,max
clusterOne,ARID3A,2217,0.710413142514749,Pearson,max
clusterOne,AC034238.1,2218,0.710413142514749,Pearson,max
clusterOne,AC008937.2,2219,0.710413142514749,Pearson,max
clusterOne,SELENON,2220,0.710413142514749,Pearson,max
clusterOne,IGLV3-12,2221,0.710413142514749,Pearson,max
clusterOne,CCDC157,2222,0.710413142514749,Pearson,max
clusterOne,FAM131A,2223,0.710413142514749,Pearson,max
clusterOne,IQCK,2224,0.710413142514749,Pearson,max
clusterOne,AC104590.1,2225,0.710413142514749,Pearson,max
clusterOne,LINC01237,2226,0.710413142514749,Pearson,max
clusterOne,AC090971.2,2227,0.710413142514749,Pearson,max
clusterOne,CCDC189,2228,0.710413142514749,Pearson,max
clusterOne,PARS2,2229,0.710413142514749,Pearson,max
clusterOne,FCGBP,2230,0.710413142514749,Pearson,max
clusterOne,ZBTB18,2231,0.710413142514749,Pearson,max
clusterOne,KCNMB4,2232,0.710413142514749,Pearson,max
clusterOne,SENCR,2233,0.710413142514749,Pearson,max
clusterOne,LRFN4,2234,0.710413142514749,Pearson,max
clusterOne,SERPINB9P1,2235,0.710413142514749,Pearson,max
clusterOne,ADNP-AS1,2236,0.710413142514749,Pearson,max
clusterOne,CSE1L-AS1,2237,0.710413142514749,Pearson,max
clusterOne,AC027307.3,2238,0.710413142514749,Pearson,max
clusterOne,AZIN2,2239,0.710413142514749,Pearson,max
clusterOne,APP,2240,0.710413142514749,Pearson,max
clusterOne,PCP2,2241,0.710413142514749,Pearson,max
clusterOne,FAM229B,2242,0.710413142514749,Pearson,max
clusterOne,VASH1-AS1,2243,0.710413142514749,Pearson,max
clusterOne,AC068790.3,2244,0.710413142514749,Pearson,max
clusterOne,CAMK2N2,2245,0.710413142514749,Pearson,max
clusterOne,AC125437.3,2246,0.710413142514749,Pearson,max
clusterOne,AZU1,2247,0.710413142514749,Pearson,max
clusterOne,BRI3BP,2248,0.710413142514749,Pearson,max
clusterOne,CDRT4,2249,0.710413142514749,Pearson,max
clusterOne,AL118506.1,2250,0.710413142514749,Pearson,max
clusterOne,ITPRIPL2,2251,0.710413142514749,Pearson,max
clusterOne,AC007220.1,2252,0.710413142514749,Pearson,max
clusterOne,TVP23A,2253,0.710413142514749,Pearson,max
clusterOne,IPO9-AS1,2254,0.710413142514749,Pearson,max
clusterOne,PAQR4,2255,0.710413142514749,Pearson,max
clusterOne,FN3K,2256,0.710413142514749,Pearson,max
clusterOne,HCN3,2257,0.710413142514749,Pearson,max
clusterOne,AC011815.1,2258,0.710413142514749,Pearson,max
clusterOne,CCDC42,2259,0.710413142514749,Pearson,max
clusterOne,KANK3,2260,0.710413142514749,Pearson,max
clusterOne,ZNF124,2261,0.710413142514749,Pearson,max
clusterOne,SLC9A3,2262,0.710413142514749,Pearson,max
clusterOne,USP40,2263,0.710413142514749,Pearson,max
clusterOne,LZTS3,2264,0.710413142514749,Pearson,max
clusterOne,AP001318.2,2265,0.710413142514749,Pearson,max
clusterOne,LINC00565,2266,0.710413142514749,Pearson,max
clusterOne,C17orf58,2267,0.710413142514749,Pearson,max
clusterOne,PIGM,2268,0.710413142514749,Pearson,max
clusterOne,MED14OS,2269,0.710413142514749,Pearson,max
clusterOne,THSD1,2270,0.710413142514749,Pearson,max
clusterOne,ZBTB14,2271,0.710413142514749,Pearson,max
clusterOne,CASTOR1,2272,0.710413142514749,Pearson,max
clusterOne,LMO7,2273,0.710413142514749,Pearson,max
clusterOne,PRSS36,2274,0.7104131425147489,Pearson,max
clusterOne,SNX7,2275,0.7104131425147489,Pearson,max
clusterOne,CDK2,2276,0.7104131425147489,Pearson,max
clusterOne,THNSL1,2277,0.7104131425147489,Pearson,max
clusterOne,AC024084.1,2278,0.7104131425147489,Pearson,max
clusterOne,PDE1B,2279,0.7104131425147489,Pearson,max
clusterOne,MTSS2,2280,0.7104131425147489,Pearson,max
clusterOne,AC006213.2,2281,0.7104131425147489,Pearson,max
clusterOne,USP51,2282,0.7104131425147489,Pearson,max
clusterOne,CENPH,2283,0.7104131425147489,Pearson,max
clusterOne,RASGRP3,2284,0.7104131425147489,Pearson,max
clusterOne,GPR153,2285,0.7104131425147489,Pearson,max
clusterOne,AC096751.2,2286,0.7104131425147489,Pearson,max
clusterOne,AL731577.2,2287,0.7104131425147489,Pearson,max
clusterOne,AC053513.1,2288,0.7104131425147489,Pearson,max
clusterOne,AC027682.4,2289,0.7104131425147489,Pearson,max
clusterOne,AL392086.3,2290,0.7104131425147489,Pearson,max
clusterOne,AL645933.3,2291,0.7104131425147489,Pearson,max
clusterOne,STK36,2292,0.7104131425147489,Pearson,max
clusterOne,TMEM237,2293,0.7104131425147489,Pearson,max
clusterOne,AC005037.1,2294,0.7104131425147489,Pearson,max
clusterOne,AC010332.3,2295,0.7104131425147489,Pearson,max
clusterOne,TPBGL,2296,0.7104131425147489,Pearson,max
clusterOne,AC079305.1,2297,0.7104131425147489,Pearson,max
clusterOne,C1orf56,2298,0.7104131425147489,Pearson,max
clusterOne,RPS6KL1,2299,0.7104131425147489,Pearson,max
clusterOne,CABLES2,2300,0.7104131425147489,Pearson,max
clusterOne,AP000446.1,2301,0.7104131425147489,Pearson,max
clusterOne,AL137003.2,2302,0.7104131425147489,Pearson,max
clusterOne,AC104532.2,2303,0.7104131425147489,Pearson,max
clusterOne,ICAM1,2304,0.7104131425147489,Pearson,max
clusterOne,AC079949.5,2305,0.7104131425147489,Pearson,max
clusterOne,AC024575.1,2306,0.7104131425147489,Pearson,max
clusterOne,AC005841.1,2307,0.7104131425147489,Pearson,max
clusterOne,HIST1H2BM,2308,0.7104131425147489,Pearson,max
clusterOne,AC073195.1,2309,0.7104131425147489,Pearson,max
clusterOne,KCTD21-AS1,2310,0.7104131425147489,Pearson,max
clusterOne,C21orf58,2311,0.7104131425147489,Pearson,max
clusterOne,AC114488.2,2312,0.7104131425147489,Pearson,max
clusterOne,AP000692.2,2313,0.7104131425147489,Pearson,max
clusterOne,CCDC117,2314,0.7104131425147489,Pearson,max
clusterOne,AL359513.1,2315,0.7104131425147489,Pearson,max
clusterOne,AC015802.6,2316,0.7104131425147489,Pearson,max
clusterOne,RHOQ,2317,0.7104131425147489,Pearson,max
clusterOne,CD7,2318,0.7104131425147489,Pearson,max
clusterOne,MAP3K9,2319,0.7104131425147489,Pearson,max
clusterOne,TTC9,2320,0.7104131425147489,Pearson,max
clusterOne,SLC25A19,2321,0.7104131425147489,Pearson,max
clusterOne,AC092164.1,2322,0.7104131425147489,Pearson,max
clusterOne,CHST7,2323,0.7104131425147489,Pearson,max
clusterOne,PEX12,2324,0.7104131425147489,Pearson,max
clusterOne,HOXA10,2325,0.7104131425147489,Pearson,max
clusterOne,CCDC138,2326,0.7104131425147489,Pearson,max
clusterOne,XCL1,2327,0.7104131425147489,Pearson,max
clusterOne,DVL1,2328,0.7104131425147489,Pearson,max
clusterOne,POU5F2,2329,0.7104131425147489,Pearson,max
clusterOne,RPS5,2330,0.7103136989915677,Pearson,max
clusterOne,ISCA1,2331,0.7102825926489373,Pearson,max
clusterOne,CCT8,2332,0.7097548409944292,Pearson,max
clusterOne,SBF2,2333,0.7095777536158525,Pearson,max
clusterOne,ALG12,2334,0.7092191602360162,Pearson,max
clusterOne,TMEM129,2335,0.709146860661338,Pearson,max
clusterOne,GALNT3,2336,0.7087185766829048,Pearson,max
clusterOne,TMEM175,2337,0.7085290859974626,Pearson,max
clusterOne,ZNF280D,2338,0.7079055912565784,Pearson,max
clusterOne,DYM,2339,0.7075890361651637,Pearson,max
clusterOne,FAU,2340,0.7075352743984984,Pearson,max
clusterOne,AREL1,2341,0.7074543519441624,Pearson,max
clusterOne,GFOD2,2342,0.7069110365503024,Pearson,max
clusterOne,GMDS-DT,2343,0.7067781874430501,Pearson,max
clusterOne,EIF2A,2344,0.7064373693599694,Pearson,max
clusterOne,APPL2,2345,0.7063547999469888,Pearson,max
clusterOne,NFIL3,2346,0.7063145813603411,Pearson,max
clusterOne,PDSS2,2347,0.7061417415557164,Pearson,max
clusterOne,DDX17,2348,0.7061230014050641,Pearson,max
clusterOne,GALM,2349,0.7056489202468131,Pearson,max
clusterOne,DSTN,2350,0.7056388599971282,Pearson,max
clusterOne,HELB,2351,0.7056347668240838,Pearson,max
clusterOne,SSBP1,2352,0.7056302873822217,Pearson,max
clusterOne,TRAF3IP2-AS1,2353,0.7054237174917459,Pearson,max
clusterOne,JMJD1C,2354,0.7052022895078882,Pearson,max
clusterOne,PITPNC1,2355,0.7050940973855611,Pearson,max
clusterOne,SYAP1,2356,0.705074670507469,Pearson,max
clusterOne,HEXA,2357,0.7047137277323268,Pearson,max
clusterOne,APEH,2358,0.7042195828305042,Pearson,max
clusterOne,USP36,2359,0.7041501524946394,Pearson,max
clusterOne,ZNF148,2360,0.7040510656201161,Pearson,max
clusterOne,RPS27A,2361,0.7035136928657468,Pearson,max
clusterOne,AP4B1,2362,0.7034865265125305,Pearson,max
clusterOne,MSC,2363,0.7033865333740813,Pearson,max
clusterOne,PRKCQ,2364,0.7033521432482461,Pearson,max
clusterOne,WNT7A,2365,0.7030027117567018,Pearson,max
clusterOne,GEMIN7,2366,0.7029534738009854,Pearson,max
clusterOne,GPATCH11,2367,0.7026720294389625,Pearson,max
clusterOne,TARDBP,2368,0.7022080473567017,Pearson,max
clusterOne,CCDC125,2369,0.7020221732392802,Pearson,max
clusterOne,HIST1H2AE,2370,0.7016212316599891,Pearson,max
clusterOne,LINC01215,2371,0.7015052334971436,Pearson,max
clusterOne,USP31,2372,0.7012443775044176,Pearson,max
clusterOne,APBB1IP,2373,0.7010536224330782,Pearson,max
clusterOne,MMP23B,2374,0.7001329136760536,Pearson,max
clusterOne,KLHDC1,2375,0.7001262672422448,Pearson,max
clusterOne,PUDP,2376,0.7000167652537264,Pearson,max
clusterOne,TGFB1,2377,0.6999452772794141,Pearson,max
clusterOne,PPP2R5B,2378,0.6998155926301843,Pearson,max
clusterOne,STRN3,2379,0.6997402603110897,Pearson,max
clusterOne,TRAPPC4,2380,0.6994601086056289,Pearson,max
clusterOne,CHEK2,2381,0.6994284244212969,Pearson,max
clusterOne,LYSMD4,2382,0.6992422495502383,Pearson,max
clusterOne,GTF3C4,2383,0.6988604151780047,Pearson,max
clusterOne,ANKRD36C,2384,0.6985209072437701,Pearson,max
clusterOne,NFS1,2385,0.6984572105489346,Pearson,max
clusterOne,U2AF1L4,2386,0.6982636718759859,Pearson,max
clusterOne,SLC25A12,2387,0.6981796208004956,Pearson,max
clusterOne,WNT10B,2388,0.6979470360737372,Pearson,max
clusterOne,ATG12,2389,0.697831640129885,Pearson,max
clusterOne,LAIR2,2390,0.6978093731044869,Pearson,max
clusterOne,DNAJC24,2391,0.6976850733981621,Pearson,max
clusterOne,ARIH2,2392,0.6975404309403546,Pearson,max
clusterOne,SDHAF3,2393,0.6970460896872787,Pearson,max
clusterOne,LINC01003,2394,0.6969902781955485,Pearson,max
clusterOne,EIF1B,2395,0.6969496841809459,Pearson,max
clusterOne,CSE1L,2396,0.6965911030290403,Pearson,max
clusterOne,CEP70,2397,0.6965141651494183,Pearson,max
clusterOne,PPP1CB,2398,0.6962733171601034,Pearson,max
clusterOne,ATP5MG,2399,0.6961787014617468,Pearson,max
clusterOne,ADARB2,2400,0.6957460618998162,Pearson,max
clusterOne,VAMP8,2401,0.6957395356869625,Pearson,max
clusterOne,BICD1,2402,0.6957159611748517,Pearson,max
clusterOne,GNB5,2403,0.6955104774779151,Pearson,max
clusterOne,CDC37,2404,0.6953081728634073,Pearson,max
clusterOne,ZFAND2A,2405,0.695272198143502,Pearson,max
clusterOne,COPS7A,2406,0.6951605633401869,Pearson,max
clusterOne,C10orf143,2407,0.694820284120661,Pearson,max
clusterOne,RAB2A,2408,0.694790882835627,Pearson,max
clusterOne,RFX1,2409,0.6947048962576128,Pearson,max
clusterOne,MRPL12,2410,0.6946164771974475,Pearson,max
clusterOne,DYNC1H1,2411,0.6945588803516616,Pearson,max
clusterOne,DNAJB1,2412,0.6945037043507691,Pearson,max
clusterOne,HAGH,2413,0.6940927267101938,Pearson,max
clusterOne,ZNF253,2414,0.693818887764298,Pearson,max
clusterOne,PYURF,2415,0.6933801489123892,Pearson,max
clusterOne,NGRN,2416,0.6931727570421609,Pearson,max
clusterOne,LRRC8A,2417,0.6924705475485874,Pearson,max
clusterOne,TMEM156,2418,0.6923216918897724,Pearson,max
clusterOne,STX16,2419,0.6916575251058242,Pearson,max
clusterOne,RYK,2420,0.6916094680388665,Pearson,max
clusterOne,CYTIP,2421,0.6913643480585562,Pearson,max
clusterOne,UBE3B,2422,0.6913502171716247,Pearson,max
clusterOne,NCAPD2,2423,0.6911994554047172,Pearson,max
clusterOne,RAB5B,2424,0.6911494996656599,Pearson,max
clusterOne,QSOX1,2425,0.6906439850700071,Pearson,max
clusterOne,RBM26,2426,0.6903841159887992,Pearson,max
clusterOne,NTAN1,2427,0.6899675854832188,Pearson,max
clusterOne,PRELID1,2428,0.6898046384398269,Pearson,max
clusterOne,AFG3L2,2429,0.6896866565186863,Pearson,max
clusterOne,SKP1,2430,0.6896555618869714,Pearson,max
clusterOne,SLC15A4,2431,0.689554085810461,Pearson,max
clusterOne,UBE2K,2432,0.6893601860136447,Pearson,max
clusterOne,FAM66C,2433,0.6893218055443638,Pearson,max
clusterOne,SLC25A42,2434,0.6891461455518075,Pearson,max
clusterOne,HMGB2,2435,0.68872374415332,Pearson,max
clusterOne,RPL18A,2436,0.6884987645374447,Pearson,max
clusterOne,MKS1,2437,0.6884653470822301,Pearson,max
clusterOne,GBF1,2438,0.6884456700157917,Pearson,max
clusterOne,C8orf76,2439,0.6881839090873226,Pearson,max
clusterOne,NPEPPS,2440,0.6879527324054442,Pearson,max
clusterOne,NDFIP1,2441,0.6878310589419405,Pearson,max
clusterOne,SORBS3,2442,0.6871617754066583,Pearson,max
clusterOne,JRK,2443,0.6869181319031423,Pearson,max
clusterOne,HERC5,2444,0.6868015546604178,Pearson,max
clusterOne,SSB,2445,0.6867649806001033,Pearson,max
clusterOne,BMS1,2446,0.6867126557785613,Pearson,max
clusterOne,FRS3,2447,0.6864531946335249,Pearson,max
clusterOne,RPS13,2448,0.6858767549653432,Pearson,max
clusterOne,CLPP,2449,0.6856795720183362,Pearson,max
clusterOne,TSPAN5,2450,0.6855357806554863,Pearson,max
clusterOne,FAM229A,2451,0.6851807561651553,Pearson,max
clusterOne,UQCRH,2452,0.6850919082181135,Pearson,max
clusterOne,NDUFAF7,2453,0.6848092738818448,Pearson,max
clusterOne,EEF1D,2454,0.684486697818594,Pearson,max
clusterOne,TRIM56,2455,0.6841859109759619,Pearson,max
clusterOne,TMA7,2456,0.6837327856737272,Pearson,max
clusterOne,MRPS7,2457,0.6828180626327522,Pearson,max
clusterOne,EXOSC1,2458,0.6826649411579423,Pearson,max
clusterOne,SUPT20H,2459,0.6826337070348663,Pearson,max
clusterOne,RPP38,2460,0.6823267660764006,Pearson,max
clusterOne,JPX,2461,0.6821522879691283,Pearson,max
clusterOne,SMNDC1,2462,0.6821448201018254,Pearson,max
clusterOne,SLC35A5,2463,0.6817806622224759,Pearson,max
clusterOne,PPM1K,2464,0.6812807672055292,Pearson,max
clusterOne,ITGB3BP,2465,0.6811952810016392,Pearson,max
clusterOne,PHF20,2466,0.681158519265314,Pearson,max
clusterOne,HUWE1,2467,0.6809551163178102,Pearson,max
clusterOne,ZNF460,2468,0.680809826731697,Pearson,max
clusterOne,ATG5,2469,0.6806352843844945,Pearson,max
clusterOne,CRLS1,2470,0.6805486260705413,Pearson,max
clusterOne,ANO9,2471,0.6803400281723755,Pearson,max
clusterOne,CWC27,2472,0.6801565333090833,Pearson,max
clusterOne,NRDC,2473,0.679815999052317,Pearson,max
clusterOne,EML4,2474,0.6797330615380042,Pearson,max
clusterOne,EAF1,2475,0.6791970294699342,Pearson,max
clusterOne,XPNPEP1,2476,0.6791625404457649,Pearson,max
clusterOne,MRPL40,2477,0.6785473453421678,Pearson,max
clusterOne,BZW1,2478,0.6782082207293076,Pearson,max
clusterOne,RIOX2,2479,0.6778918273476001,Pearson,max
clusterOne,PSMD6,2480,0.6778234507025489,Pearson,max
clusterOne,IFI44,2481,0.6777655635260196,Pearson,max
clusterOne,AC025171.2,2482,0.6770092960097723,Pearson,max
clusterOne,ANXA2R,2483,0.6768902119197834,Pearson,max
clusterOne,BNIP3L,2484,0.6768344678782497,Pearson,max
clusterOne,SLC12A9,2485,0.6764227865050587,Pearson,max
clusterOne,PYCARD,2486,0.6761712067427271,Pearson,max
clusterOne,NKTR,2487,0.6761589815677522,Pearson,max
clusterOne,ZNF26,2488,0.6757733005534405,Pearson,max
clusterOne,EPS15,2489,0.6753925436310584,Pearson,max
clusterOne,FKBP8,2490,0.6752563663676145,Pearson,max
clusterOne,CD3E,2491,0.6750510203717138,Pearson,max
clusterOne,ZNF275,2492,0.6746123359055252,Pearson,max
clusterOne,LAPTM5,2493,0.674611297521231,Pearson,max
clusterOne,CRY1,2494,0.6744968308331807,Pearson,max
clusterOne,SLC2A4RG,2495,0.6744645212831268,Pearson,max
clusterOne,SFMBT2,2496,0.6742341327435586,Pearson,max
clusterOne,TAB3,2497,0.6741021210191864,Pearson,max
clusterOne,TAPT1-AS1,2498,0.6738282254905168,Pearson,max
clusterOne,ZNF585A,2499,0.6733875663414403,Pearson,max
clusterOne,KLHL2,2500,0.6731606314074638,Pearson,max
clusterOne,CSAD,2501,0.6730324852854157,Pearson,max
clusterOne,ABHD18,2502,0.6728327432063641,Pearson,max
clusterOne,ACAD11,2503,0.672709888442055,Pearson,max
clusterOne,MKLN1,2504,0.6726300806895894,Pearson,max
clusterOne,ZRANB1,2505,0.6725654488774934,Pearson,max
clusterOne,BID,2506,0.6718109737701174,Pearson,max
clusterOne,TSC22D3,2507,0.6715890837727715,Pearson,max
clusterOne,KLF10,2508,0.671463483279035,Pearson,max
clusterOne,EFHC1,2509,0.6711940284315865,Pearson,max
clusterOne,STK38L,2510,0.6711253544015089,Pearson,max
clusterOne,HTRA2,2511,0.6706316391464234,Pearson,max
clusterOne,PPTC7,2512,0.6704321858638626,Pearson,max
clusterOne,MICAL2,2513,0.6704195849035228,Pearson,max
clusterOne,GALNT2,2514,0.6701053095764505,Pearson,max
clusterOne,PDHB,2515,0.6700817771876131,Pearson,max
clusterOne,ASB3,2516,0.669535392025412,Pearson,max
clusterOne,SUMF1,2517,0.6695068008390664,Pearson,max
clusterOne,LRPAP1,2518,0.6694344957775554,Pearson,max
clusterOne,P3H1,2519,0.6687211585903017,Pearson,max
clusterOne,DCAF17,2520,0.6680785590119143,Pearson,max
clusterOne,TUBA1A,2521,0.6674273705949472,Pearson,max
clusterOne,RASAL3,2522,0.6673058244178144,Pearson,max
clusterOne,ATRN,2523,0.6672204973658308,Pearson,max
clusterOne,DNAJA1,2524,0.666922638779347,Pearson,max
clusterOne,PWWP2A,2525,0.6663574993899067,Pearson,max
clusterOne,NOM1,2526,0.6662917125681571,Pearson,max
clusterOne,SEMA4D,2527,0.6657683332296348,Pearson,max
clusterOne,MYO9A,2528,0.6656861953342801,Pearson,max
clusterOne,GMEB2,2529,0.6654789395920848,Pearson,max
clusterOne,RELA,2530,0.664809860132661,Pearson,max
clusterOne,RPS15,2531,0.6647960873731797,Pearson,max
clusterOne,DDX19A,2532,0.6647814916580663,Pearson,max
clusterOne,COMMD5,2533,0.6644060180717104,Pearson,max
clusterOne,PPCS,2534,0.6642529563384898,Pearson,max
clusterOne,PTRH1,2535,0.6638216741519436,Pearson,max
clusterOne,FAM104A,2536,0.6632731273555166,Pearson,max
clusterOne,FIG4,2537,0.6622362014196571,Pearson,max
clusterOne,ZNF770,2538,0.6618831529166881,Pearson,max
clusterOne,MED27,2539,0.6618094912124647,Pearson,max
clusterOne,CREB3,2540,0.6615188563057581,Pearson,max
clusterOne,NGLY1,2541,0.661259800135595,Pearson,max
clusterOne,LTBP4,2542,0.6610510079705402,Pearson,max
clusterOne,NMRK1,2543,0.6610279962600404,Pearson,max
clusterOne,RPN1,2544,0.6607057643721914,Pearson,max
clusterOne,SOS1,2545,0.6603923770458321,Pearson,max
clusterOne,BCL7B,2546,0.6602849462867227,Pearson,max
clusterOne,ARF3,2547,0.6601855951669399,Pearson,max
clusterOne,NUMB,2548,0.6599952340257211,Pearson,max
clusterOne,KMT2E-AS1,2549,0.659761420841346,Pearson,max
clusterOne,ANAPC10,2550,0.659345235564186,Pearson,max
clusterOne,RHBDD1,2551,0.6586683632431669,Pearson,max
clusterOne,SLC35D1,2552,0.6583720323344223,Pearson,max
clusterOne,TRAF3IP3,2553,0.6583365194225237,Pearson,max
clusterOne,FAM120A,2554,0.658247690716991,Pearson,max
clusterOne,ZNF322,2555,0.6579164240400645,Pearson,max
clusterOne,MLF1,2556,0.6578883113256994,Pearson,max
clusterOne,ACAD9,2557,0.6578548923361862,Pearson,max
clusterOne,COX11,2558,0.6577854891491026,Pearson,max
clusterOne,PLXND1,2559,0.6576375830208185,Pearson,max
clusterOne,TNFAIP1,2560,0.6570142878192159,Pearson,max
clusterOne,TM2D1,2561,0.6570135711914117,Pearson,max
clusterOne,ATG4C,2562,0.6568161975935817,Pearson,max
clusterOne,GOLPH3,2563,0.6567274323300898,Pearson,max
clusterOne,GCLC,2564,0.6566605664956237,Pearson,max
clusterOne,EIF4B,2565,0.6564463982160215,Pearson,max
clusterOne,EID2,2566,0.6564452096984777,Pearson,max
clusterOne,SPTSSA,2567,0.6564193403743671,Pearson,max
clusterOne,SLC3A2,2568,0.6559844739663576,Pearson,max
clusterOne,VAC14,2569,0.6558599480736701,Pearson,max
clusterOne,GSK3A,2570,0.6551312553455583,Pearson,max
clusterOne,ATP8B2,2571,0.6547622746929614,Pearson,max
clusterOne,EHMT1,2572,0.6547418291196399,Pearson,max
clusterOne,OMA1,2573,0.6547288056559065,Pearson,max
clusterOne,EPS8L2,2574,0.6543575765901867,Pearson,max
clusterOne,AC243960.1,2575,0.6539331240055033,Pearson,max
clusterOne,ZNF678,2576,0.6530653110186564,Pearson,max
clusterOne,TSPOAP1-AS1,2577,0.6529693166773393,Pearson,max
clusterOne,PNPT1,2578,0.6526795806002594,Pearson,max
clusterOne,RRN3,2579,0.6526781004523745,Pearson,max
clusterOne,MYO6,2580,0.6524384425658468,Pearson,max
clusterOne,ZRSR2,2581,0.6521633547615742,Pearson,max
clusterOne,PHB2,2582,0.6517411973134634,Pearson,max
clusterOne,CALHM6,2583,0.6515743396038225,Pearson,max
clusterOne,JAKMIP2,2584,0.6513036837001426,Pearson,max
clusterOne,GPATCH8,2585,0.6512626407937446,Pearson,max
clusterOne,POMGNT1,2586,0.6512610575949964,Pearson,max
clusterOne,SMAD3,2587,0.6508253049139308,Pearson,max
clusterOne,ECHDC1,2588,0.6508172762026451,Pearson,max
clusterOne,SYT11,2589,0.650781146129528,Pearson,max
clusterOne,PAK2,2590,0.6503733375901297,Pearson,max
clusterOne,ATP2A3,2591,0.6499374191482301,Pearson,max
clusterOne,CD2AP,2592,0.6496483217214386,Pearson,max
clusterOne,TRAM1,2593,0.6493069047020983,Pearson,max
clusterOne,CD48,2594,0.6489848393196215,Pearson,max
clusterOne,THOC7,2595,0.6485048673791859,Pearson,max
clusterOne,SPCS3,2596,0.6479112355714265,Pearson,max
clusterOne,PIN4,2597,0.6478887940754957,Pearson,max
clusterOne,NR1H2,2598,0.6477572356283606,Pearson,max
clusterOne,FURIN,2599,0.6476238426726169,Pearson,max
clusterOne,AC097534.2,2600,0.6475997970281779,Pearson,max
clusterOne,LSM12,2601,0.6474520858847187,Pearson,max
clusterOne,SLC38A5,2602,0.6473580149333744,Pearson,max
clusterOne,GNPTG,2603,0.6472703594036067,Pearson,max
clusterOne,AP1AR,2604,0.6464733143597432,Pearson,max
clusterOne,SLC25A13,2605,0.6464686688245824,Pearson,max
clusterOne,ATP5PB,2606,0.6458913612479578,Pearson,max
clusterOne,NR3C1,2607,0.6456146653136476,Pearson,max
clusterOne,HACL1,2608,0.6455987436429318,Pearson,max
clusterOne,SRSF3,2609,0.6455181630319543,Pearson,max
clusterOne,AC015912.3,2610,0.6453140799806272,Pearson,max
clusterOne,LYSMD3,2611,0.6451628184497104,Pearson,max
clusterOne,GAS7,2612,0.6449739869439018,Pearson,max
clusterOne,PRXL2C,2613,0.644888311665812,Pearson,max
clusterOne,TPM2,2614,0.6443263855009485,Pearson,max
clusterOne,SMAP1,2615,0.6439416455431076,Pearson,max
clusterOne,XPNPEP2,2616,0.6439335027977461,Pearson,max
clusterOne,HMGA1,2617,0.6437670380919508,Pearson,max
clusterOne,NELFE,2618,0.6433246814035198,Pearson,max
clusterOne,GLE1,2619,0.6426714311750763,Pearson,max
clusterOne,FCHSD2,2620,0.6424439415637454,Pearson,max
clusterOne,H2AFV,2621,0.6424164991899913,Pearson,max
clusterOne,FBXL17,2622,0.642407643547518,Pearson,max
clusterOne,CHPT1,2623,0.6421943277101821,Pearson,max
clusterOne,RPS17,2624,0.641979304989293,Pearson,max
clusterOne,ITGAM,2625,0.6419754412550851,Pearson,max
clusterOne,SAT2,2626,0.641717764166252,Pearson,max
clusterOne,NAA50,2627,0.6415852948321669,Pearson,max
clusterOne,ACO2,2628,0.641351573882657,Pearson,max
clusterOne,PDCD4,2629,0.6409806825049814,Pearson,max
clusterOne,PLSCR1,2630,0.640963359116414,Pearson,max
clusterOne,SAMHD1,2631,0.6406676951952371,Pearson,max
clusterOne,ZMYM6,2632,0.64033115292539,Pearson,max
clusterOne,LINC02611,2633,0.6399853867923518,Pearson,max
clusterOne,PARP8,2634,0.639255112571974,Pearson,max
clusterOne,PDCL,2635,0.6390850060592249,Pearson,max
clusterOne,COX16,2636,0.6386940406527722,Pearson,max
clusterOne,MINCR,2637,0.6385316007690665,Pearson,max
clusterOne,FLII,2638,0.6383847440243048,Pearson,max
clusterOne,PARP1,2639,0.6383513312579839,Pearson,max
clusterOne,PCNP,2640,0.6378132815885358,Pearson,max
clusterOne,SRSF9,2641,0.6377611258580952,Pearson,max
clusterOne,MTRES1,2642,0.6376110119318165,Pearson,max
clusterOne,RFX7,2643,0.6375195740991108,Pearson,max
clusterOne,BTN2A2,2644,0.63731874583072,Pearson,max
clusterOne,ARL4A,2645,0.6370015706666748,Pearson,max
clusterOne,SVBP,2646,0.6369518030545596,Pearson,max
clusterOne,MZT2B,2647,0.6368345967801201,Pearson,max
clusterOne,UBE2W,2648,0.6366972774080781,Pearson,max
clusterOne,PBDC1,2649,0.6366197493951462,Pearson,max
clusterOne,ZNF565,2650,0.6358336167142163,Pearson,max
clusterOne,KDM5B,2651,0.6358215127320163,Pearson,max
clusterOne,FBXO44,2652,0.6355489593300085,Pearson,max
clusterOne,ZNF724,2653,0.6349911692232495,Pearson,max
clusterOne,FBXO3,2654,0.6338448619189774,Pearson,max
clusterOne,DBP,2655,0.6337551823963046,Pearson,max
clusterOne,PSD4,2656,0.6337290168563537,Pearson,max
clusterOne,ASXL1,2657,0.6335944359779431,Pearson,max
clusterOne,PFDN6,2658,0.633568674031525,Pearson,max
